district,date,day_of_week,month,is_weekend,is_holiday,holiday_name,holiday_proximity,season,district_type,waste_kg
Koteshwor,2025-04-13,6,4,1,0,,1,spring,commercial,6037.6
Balaju,2025-04-13,6,4,1,0,,1,spring,residential,5093.1
Maharajgunj,2025-04-13,6,4,1,0,,1,spring,residential,4936.7
Budhanilkantha,2025-04-13,6,4,1,0,,1,spring,suburban,2142.9
Tokha,2025-04-13,6,4,1,0,,1,spring,suburban,2093.6
Chandragiri,2025-04-13,6,4,1,0,,1,spring,rural,1447.3
Lalitpur,2025-04-13,6,4,1,0,,1,spring,commercial,7564.0
Satdobato,2025-04-13,6,4,1,0,,1,spring,commercial,5707.0
Kirtipur,2025-04-13,6,4,1,0,,1,spring,residential,3504.0
Imadol,2025-04-13,6,4,1,0,,1,spring,residential,3715.9
Lubhu,2025-04-13,6,4,1,0,,1,spring,suburban,1788.3
Godawari,2025-04-13,6,4,1,0,,1,spring,rural,1183.7
Dakshinkali,2025-04-13,6,4,1,0,,1,spring,rural,893.8
Bhaktapur,2025-04-13,6,4,1,0,,1,spring,commercial,6111.7
Madhyapur Thimi,2025-04-13,6,4,1,0,,1,spring,residential,3425.6
Suryabinayak,2025-04-13,6,4,1,0,,1,spring,suburban,2797.0
Changunarayan,2025-04-13,6,4,1,0,,1,spring,rural,1244.1
Nagarkot,2025-04-13,6,4,1,0,,1,spring,rural,917.9
Kathmandu-Core,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,commercial,11753.1
Baneshwor,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,commercial,8200.3
Koteshwor,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,commercial,7540.5
Balaju,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,residential,5054.1
Maharajgunj,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,residential,4771.6
Budhanilkantha,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,suburban,3272.9
Tokha,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,suburban,2363.0
Chandragiri,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,rural,1896.0
Lalitpur,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,commercial,11151.1
Satdobato,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,commercial,8597.8
Kirtipur,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,residential,4635.0
Imadol,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,residential,4939.6
Lubhu,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,suburban,2289.7
Godawari,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,rural,1301.3
Dakshinkali,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,rural,1066.3
Bhaktapur,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,commercial,9064.1
Madhyapur Thimi,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,residential,5624.3
Suryabinayak,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,suburban,2709.9
Changunarayan,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,rural,1345.0
Nagarkot,2025-04-14,0,4,0,1,Nepali New Year (2082),0,spring,rural,984.6
Kathmandu-Core,2025-04-15,1,4,0,0,,1,spring,commercial,9674.7
Baneshwor,2025-04-15,1,4,0,0,,1,spring,commercial,6791.5
Koteshwor,2025-04-15,1,4,0,0,,1,spring,commercial,5449.8
Balaju,2025-04-15,1,4,0,0,,1,spring,residential,4247.6
Maharajgunj,2025-04-15,1,4,0,0,,1,spring,residential,4256.3
Budhanilkantha,2025-04-15,1,4,0,0,,1,spring,suburban,2890.8
Tokha,2025-04-15,1,4,0,0,,1,spring,suburban,1695.4
Chandragiri,2025-04-15,1,4,0,0,,1,spring,rural,1127.2
Lalitpur,2025-04-15,1,4,0,0,,1,spring,commercial,7172.4
Satdobato,2025-04-15,1,4,0,0,,1,spring,commercial,6906.4
Kirtipur,2025-04-15,1,4,0,0,,1,spring,residential,3549.1
Imadol,2025-04-15,1,4,0,0,,1,spring,residential,2823.1
Lubhu,2025-04-15,1,4,0,0,,1,spring,suburban,1901.5
Godawari,2025-04-15,1,4,0,0,,1,spring,rural,941.9
Dakshinkali,2025-04-15,1,4,0,0,,1,spring,rural,675.6
Bhaktapur,2025-04-15,1,4,0,0,,1,spring,commercial,5657.2
Madhyapur Thimi,2025-04-15,1,4,0,0,,1,spring,residential,4784.0
Suryabinayak,2025-04-15,1,4,0,0,,1,spring,suburban,2278.4
Changunarayan,2025-04-15,1,4,0,0,,1,spring,rural,1103.1
Nagarkot,2025-04-15,1,4,0,0,,1,spring,rural,672.2
Kathmandu-Core,2025-04-16,2,4,0,0,,2,spring,commercial,9222.4
Baneshwor,2025-04-16,2,4,0,0,,2,spring,commercial,7367.7
Koteshwor,2025-04-16,2,4,0,0,,2,spring,commercial,6968.0
Balaju,2025-04-16,2,4,0,0,,2,spring,residential,4416.0
Maharajgunj,2025-04-16,2,4,0,0,,2,spring,residential,4372.9
Budhanilkantha,2025-04-16,2,4,0,0,,2,spring,suburban,2382.6
Tokha,2025-04-16,2,4,0,0,,2,spring,suburban,1747.6
Chandragiri,2025-04-16,2,4,0,0,,2,spring,rural,1100.7
Lalitpur,2025-04-16,2,4,0,0,,2,spring,commercial,5737.2
Satdobato,2025-04-16,2,4,0,0,,2,spring,commercial,7384.7
Kirtipur,2025-04-16,2,4,0,0,,2,spring,residential,3933.0
Imadol,2025-04-16,2,4,0,0,,2,spring,residential,2852.4
Lubhu,2025-04-16,2,4,0,0,,2,spring,suburban,1721.7
Godawari,2025-04-16,2,4,0,0,,2,spring,rural,914.3
Dakshinkali,2025-04-16,2,4,0,0,,2,spring,rural,938.6
Bhaktapur,2025-04-16,2,4,0,0,,2,spring,commercial,5256.4
Madhyapur Thimi,2025-04-16,2,4,0,0,,2,spring,residential,4014.4
Suryabinayak,2025-04-16,2,4,0,0,,2,spring,suburban,2149.6
Changunarayan,2025-04-16,2,4,0,0,,2,spring,rural,1197.1
Nagarkot,2025-04-16,2,4,0,0,,2,spring,rural,684.4
Kathmandu-Core,2025-04-17,3,4,0,0,,1,spring,commercial,5077.3
Baneshwor,2025-04-17,3,4,0,0,,1,spring,commercial,4992.9
Koteshwor,2025-04-17,3,4,0,0,,1,spring,commercial,4294.8
Balaju,2025-04-17,3,4,0,0,,1,spring,residential,3176.0
Maharajgunj,2025-04-17,3,4,0,0,,1,spring,residential,3352.2
Budhanilkantha,2025-04-17,3,4,0,0,,1,spring,suburban,1357.8
Tokha,2025-04-17,3,4,0,0,,1,spring,suburban,1292.7
Chandragiri,2025-04-17,3,4,0,0,,1,spring,rural,801.1
Lalitpur,2025-04-17,3,4,0,0,,1,spring,commercial,5185.1
Satdobato,2025-04-17,3,4,0,0,,1,spring,commercial,4671.0
Kirtipur,2025-04-17,3,4,0,0,,1,spring,residential,2520.4
Imadol,2025-04-17,3,4,0,0,,1,spring,residential,2402.2
Lubhu,2025-04-17,3,4,0,0,,1,spring,suburban,1190.4
Godawari,2025-04-17,3,4,0,0,,1,spring,rural,734.7
Dakshinkali,2025-04-17,3,4,0,0,,1,spring,rural,625.4
Bhaktapur,2025-04-17,3,4,0,0,,1,spring,commercial,4173.9
Madhyapur Thimi,2025-04-17,3,4,0,0,,1,spring,residential,3128.2
Suryabinayak,2025-04-17,3,4,0,0,,1,spring,suburban,1582.9
Changunarayan,2025-04-17,3,4,0,0,,1,spring,rural,885.2
Nagarkot,2025-04-17,3,4,0,0,,1,spring,rural,488.4
Kathmandu-Core,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,commercial,8385.9
Baneshwor,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,commercial,6383.9
Koteshwor,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,commercial,5988.8
Balaju,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,residential,4042.2
Maharajgunj,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,residential,3793.6
Budhanilkantha,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,suburban,1817.8
Tokha,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,suburban,2088.6
Chandragiri,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,rural,830.6
Lalitpur,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,commercial,6215.1
Satdobato,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,commercial,5285.5
Kirtipur,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,residential,3366.3
Imadol,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,residential,3390.5
Lubhu,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,suburban,1246.2
Godawari,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,rural,836.7
Dakshinkali,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,rural,530.9
Bhaktapur,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,commercial,5724.0
Madhyapur Thimi,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,residential,3680.2
Suryabinayak,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,suburban,2334.4
Changunarayan,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,rural,994.3
Nagarkot,2025-04-18,4,4,0,1,Bisket Jatra,0,spring,rural,701.8
Kathmandu-Core,2025-04-19,5,4,1,0,,1,spring,commercial,5853.0
Baneshwor,2025-04-19,5,4,1,0,,1,spring,commercial,4293.6
Koteshwor,2025-04-19,5,4,1,0,,1,spring,commercial,3636.0
Balaju,2025-04-19,5,4,1,0,,1,spring,residential,3737.3
Maharajgunj,2025-04-19,5,4,1,0,,1,spring,residential,2582.7
Budhanilkantha,2025-04-19,5,4,1,0,,1,spring,suburban,2181.0
Tokha,2025-04-19,5,4,1,0,,1,spring,suburban,1542.4
Chandragiri,2025-04-19,5,4,1,0,,1,spring,rural,1030.1
Lalitpur,2025-04-19,5,4,1,0,,1,spring,commercial,4608.8
Satdobato,2025-04-19,5,4,1,0,,1,spring,commercial,4074.1
Kirtipur,2025-04-19,5,4,1,0,,1,spring,residential,3166.4
Imadol,2025-04-19,5,4,1,0,,1,spring,residential,2685.2
Lubhu,2025-04-19,5,4,1,0,,1,spring,suburban,1317.8
Godawari,2025-04-19,5,4,1,0,,1,spring,rural,861.0
Dakshinkali,2025-04-19,5,4,1,0,,1,spring,rural,635.5
Bhaktapur,2025-04-19,5,4,1,0,,1,spring,commercial,4303.1
Madhyapur Thimi,2025-04-19,5,4,1,0,,1,spring,residential,3779.5
Suryabinayak,2025-04-19,5,4,1,0,,1,spring,suburban,1915.5
Changunarayan,2025-04-19,5,4,1,0,,1,spring,rural,951.3
Nagarkot,2025-04-19,5,4,1,0,,1,spring,rural,780.7
Kathmandu-Core,2025-04-20,6,4,1,0,,2,spring,commercial,5294.0
Baneshwor,2025-04-20,6,4,1,0,,2,spring,commercial,5249.3
Koteshwor,2025-04-20,6,4,1,0,,2,spring,commercial,4468.0
Balaju,2025-04-20,6,4,1,0,,2,spring,residential,3173.0
Maharajgunj,2025-04-20,6,4,1,0,,2,spring,residential,3843.7
Budhanilkantha,2025-04-20,6,4,1,0,,2,spring,suburban,2112.0
Tokha,2025-04-20,6,4,1,0,,2,spring,suburban,1550.2
Chandragiri,2025-04-20,6,4,1,0,,2,spring,rural,979.5
Lalitpur,2025-04-20,6,4,1,0,,2,spring,commercial,4653.7
Satdobato,2025-04-20,6,4,1,0,,2,spring,commercial,4339.5
Kirtipur,2025-04-20,6,4,1,0,,2,spring,residential,2202.5
Imadol,2025-04-20,6,4,1,0,,2,spring,residential,2369.4
Lubhu,2025-04-20,6,4,1,0,,2,spring,suburban,1553.3
Godawari,2025-04-20,6,4,1,0,,2,spring,rural,797.6
Dakshinkali,2025-04-20,6,4,1,0,,2,spring,rural,732.8
Bhaktapur,2025-04-20,6,4,1,0,,2,spring,commercial,4220.1
Madhyapur Thimi,2025-04-20,6,4,1,0,,2,spring,residential,4018.3
Suryabinayak,2025-04-20,6,4,1,0,,2,spring,suburban,2013.5
Changunarayan,2025-04-20,6,4,1,0,,2,spring,rural,921.1
Nagarkot,2025-04-20,6,4,1,0,,2,spring,rural,619.1
Kathmandu-Core,2025-04-21,0,4,0,0,,3,spring,commercial,5283.5
Baneshwor,2025-04-21,0,4,0,0,,3,spring,commercial,4657.0
Koteshwor,2025-04-21,0,4,0,0,,3,spring,commercial,3959.6
Balaju,2025-04-21,0,4,0,0,,3,spring,residential,2898.2
Maharajgunj,2025-04-21,0,4,0,0,,3,spring,residential,1858.7
Budhanilkantha,2025-04-21,0,4,0,0,,3,spring,suburban,1130.7
Tokha,2025-04-21,0,4,0,0,,3,spring,suburban,895.9
Chandragiri,2025-04-21,0,4,0,0,,3,spring,rural,660.2
Lalitpur,2025-04-21,0,4,0,0,,3,spring,commercial,4054.7
Satdobato,2025-04-21,0,4,0,0,,3,spring,commercial,3077.8
Kirtipur,2025-04-21,0,4,0,0,,3,spring,residential,2063.7
Imadol,2025-04-21,0,4,0,0,,3,spring,residential,1919.3
Lubhu,2025-04-21,0,4,0,0,,3,spring,suburban,768.3
Godawari,2025-04-21,0,4,0,0,,3,spring,rural,485.1
Dakshinkali,2025-04-21,0,4,0,0,,3,spring,rural,459.1
Bhaktapur,2025-04-21,0,4,0,0,,3,spring,commercial,3156.3
Madhyapur Thimi,2025-04-21,0,4,0,0,,3,spring,residential,1889.8
Suryabinayak,2025-04-21,0,4,0,0,,3,spring,suburban,1290.0
Changunarayan,2025-04-21,0,4,0,0,,3,spring,rural,485.8
Nagarkot,2025-04-21,0,4,0,0,,3,spring,rural,352.5
Kathmandu-Core,2025-04-22,1,4,0,0,,4,spring,commercial,5145.2
Baneshwor,2025-04-22,1,4,0,0,,4,spring,commercial,3687.3
Koteshwor,2025-04-22,1,4,0,0,,4,spring,commercial,4091.5
Balaju,2025-04-22,1,4,0,0,,4,spring,residential,2254.8
Maharajgunj,2025-04-22,1,4,0,0,,4,spring,residential,2571.9
Budhanilkantha,2025-04-22,1,4,0,0,,4,spring,suburban,1300.1
Tokha,2025-04-22,1,4,0,0,,4,spring,suburban,1188.6
Chandragiri,2025-04-22,1,4,0,0,,4,spring,rural,719.1
Lalitpur,2025-04-22,1,4,0,0,,4,spring,commercial,3865.2
Satdobato,2025-04-22,1,4,0,0,,4,spring,commercial,2486.8
Kirtipur,2025-04-22,1,4,0,0,,4,spring,residential,2065.7
Imadol,2025-04-22,1,4,0,0,,4,spring,residential,1775.3
Lubhu,2025-04-22,1,4,0,0,,4,spring,suburban,1056.0
Godawari,2025-04-22,1,4,0,0,,4,spring,rural,535.0
Dakshinkali,2025-04-22,1,4,0,0,,4,spring,rural,417.3
Bhaktapur,2025-04-22,1,4,0,0,,4,spring,commercial,4368.4
Madhyapur Thimi,2025-04-22,1,4,0,0,,4,spring,residential,1811.3
Suryabinayak,2025-04-22,1,4,0,0,,4,spring,suburban,1316.6
Changunarayan,2025-04-22,1,4,0,0,,4,spring,rural,563.3
Nagarkot,2025-04-22,1,4,0,0,,4,spring,rural,369.5
Kathmandu-Core,2025-04-23,2,4,0,0,,5,spring,commercial,4761.6
Baneshwor,2025-04-23,2,4,0,0,,5,spring,commercial,3578.2
Koteshwor,2025-04-23,2,4,0,0,,5,spring,commercial,3996.4
Balaju,2025-04-23,2,4,0,0,,5,spring,residential,2823.8
Maharajgunj,2025-04-23,2,4,0,0,,5,spring,residential,2324.1
Budhanilkantha,2025-04-23,2,4,0,0,,5,spring,suburban,1336.4
Tokha,2025-04-23,2,4,0,0,,5,spring,suburban,969.8
Chandragiri,2025-04-23,2,4,0,0,,5,spring,rural,700.9
Lalitpur,2025-04-23,2,4,0,0,,5,spring,commercial,5261.6
Satdobato,2025-04-23,2,4,0,0,,5,spring,commercial,3149.2
Kirtipur,2025-04-23,2,4,0,0,,5,spring,residential,1890.7
Imadol,2025-04-23,2,4,0,0,,5,spring,residential,1641.5
Lubhu,2025-04-23,2,4,0,0,,5,spring,suburban,931.9
Godawari,2025-04-23,2,4,0,0,,5,spring,rural,385.0
Dakshinkali,2025-04-23,2,4,0,0,,5,spring,rural,461.4
Bhaktapur,2025-04-23,2,4,0,0,,5,spring,commercial,3162.8
Madhyapur Thimi,2025-04-23,2,4,0,0,,5,spring,residential,1774.9
Suryabinayak,2025-04-23,2,4,0,0,,5,spring,suburban,1319.4
Changunarayan,2025-04-23,2,4,0,0,,5,spring,rural,526.4
Nagarkot,2025-04-23,2,4,0,0,,5,spring,rural,369.4
Kathmandu-Core,2025-04-24,3,4,0,0,,6,spring,commercial,5821.1
Baneshwor,2025-04-24,3,4,0,0,,6,spring,commercial,3290.3
Koteshwor,2025-04-24,3,4,0,0,,6,spring,commercial,3052.2
Balaju,2025-04-24,3,4,0,0,,6,spring,residential,2498.2
Maharajgunj,2025-04-24,3,4,0,0,,6,spring,residential,2503.5
Budhanilkantha,2025-04-24,3,4,0,0,,6,spring,suburban,1070.6
Tokha,2025-04-24,3,4,0,0,,6,spring,suburban,1153.8
Chandragiri,2025-04-24,3,4,0,0,,6,spring,rural,706.0
Lalitpur,2025-04-24,3,4,0,0,,6,spring,commercial,3147.1
Satdobato,2025-04-24,3,4,0,0,,6,spring,commercial,3616.2
Kirtipur,2025-04-24,3,4,0,0,,6,spring,residential,2188.3
Imadol,2025-04-24,3,4,0,0,,6,spring,residential,1694.2
Lubhu,2025-04-24,3,4,0,0,,6,spring,suburban,1138.8
Godawari,2025-04-24,3,4,0,0,,6,spring,rural,625.0
Dakshinkali,2025-04-24,3,4,0,0,,6,spring,rural,445.4
Bhaktapur,2025-04-24,3,4,0,0,,6,spring,commercial,3329.3
Madhyapur Thimi,2025-04-24,3,4,0,0,,6,spring,residential,1943.2
Suryabinayak,2025-04-24,3,4,0,0,,6,spring,suburban,1204.5
Changunarayan,2025-04-24,3,4,0,0,,6,spring,rural,646.4
Nagarkot,2025-04-24,3,4,0,0,,6,spring,rural,370.0
Kathmandu-Core,2025-04-25,4,4,0,0,,6,spring,commercial,3936.3
Baneshwor,2025-04-25,4,4,0,0,,6,spring,commercial,4927.9
Koteshwor,2025-04-25,4,4,0,0,,6,spring,commercial,4131.4
Balaju,2025-04-25,4,4,0,0,,6,spring,residential,2494.5
Maharajgunj,2025-04-25,4,4,0,0,,6,spring,residential,2620.4
Budhanilkantha,2025-04-25,4,4,0,0,,6,spring,suburban,1686.4
Tokha,2025-04-25,4,4,0,0,,6,spring,suburban,831.6
Chandragiri,2025-04-25,4,4,0,0,,6,spring,rural,749.9
Lalitpur,2025-04-25,4,4,0,0,,6,spring,commercial,3741.5
Satdobato,2025-04-25,4,4,0,0,,6,spring,commercial,3777.5
Kirtipur,2025-04-25,4,4,0,0,,6,spring,residential,2171.2
Imadol,2025-04-25,4,4,0,0,,6,spring,residential,2045.8
Lubhu,2025-04-25,4,4,0,0,,6,spring,suburban,1005.1
Godawari,2025-04-25,4,4,0,0,,6,spring,rural,460.5
Dakshinkali,2025-04-25,4,4,0,0,,6,spring,rural,449.5
Bhaktapur,2025-04-25,4,4,0,0,,6,spring,commercial,3987.2
Madhyapur Thimi,2025-04-25,4,4,0,0,,6,spring,residential,2665.5
Suryabinayak,2025-04-25,4,4,0,0,,6,spring,suburban,1123.0
Changunarayan,2025-04-25,4,4,0,0,,6,spring,rural,733.9
Nagarkot,2025-04-25,4,4,0,0,,6,spring,rural,383.5
Kathmandu-Core,2025-04-26,5,4,1,0,,5,spring,commercial,4390.5
Baneshwor,2025-04-26,5,4,1,0,,5,spring,commercial,3271.6
Koteshwor,2025-04-26,5,4,1,0,,5,spring,commercial,3439.6
Balaju,2025-04-26,5,4,1,0,,5,spring,residential,3080.9
Maharajgunj,2025-04-26,5,4,1,0,,5,spring,residential,2063.7
Budhanilkantha,2025-04-26,5,4,1,0,,5,spring,suburban,1333.5
Tokha,2025-04-26,5,4,1,0,,5,spring,suburban,1236.9
Chandragiri,2025-04-26,5,4,1,0,,5,spring,rural,892.7
Lalitpur,2025-04-26,5,4,1,0,,5,spring,commercial,3372.3
Satdobato,2025-04-26,5,4,1,0,,5,spring,commercial,3779.3
Kirtipur,2025-04-26,5,4,1,0,,5,spring,residential,2947.5
Imadol,2025-04-26,5,4,1,0,,5,spring,residential,2052.5
Lubhu,2025-04-26,5,4,1,0,,5,spring,suburban,1030.9
Godawari,2025-04-26,5,4,1,0,,5,spring,rural,580.0
Dakshinkali,2025-04-26,5,4,1,0,,5,spring,rural,545.5
Bhaktapur,2025-04-26,5,4,1,0,,5,spring,commercial,3218.4
Madhyapur Thimi,2025-04-26,5,4,1,0,,5,spring,residential,2506.9
Suryabinayak,2025-04-26,5,4,1,0,,5,spring,suburban,1598.6
Changunarayan,2025-04-26,5,4,1,0,,5,spring,rural,672.8
Nagarkot,2025-04-26,5,4,1,0,,5,spring,rural,486.0
Kathmandu-Core,2025-04-27,6,4,1,0,,4,spring,commercial,3348.6
Baneshwor,2025-04-27,6,4,1,0,,4,spring,commercial,3641.2
Koteshwor,2025-04-27,6,4,1,0,,4,spring,commercial,3472.8
Balaju,2025-04-27,6,4,1,0,,4,spring,residential,2804.3
Maharajgunj,2025-04-27,6,4,1,0,,4,spring,residential,2357.0
Budhanilkantha,2025-04-27,6,4,1,0,,4,spring,suburban,1401.0
Tokha,2025-04-27,6,4,1,0,,4,spring,suburban,1282.9
Chandragiri,2025-04-27,6,4,1,0,,4,spring,rural,690.6
Lalitpur,2025-04-27,6,4,1,0,,4,spring,commercial,3904.2
Satdobato,2025-04-27,6,4,1,0,,4,spring,commercial,3114.3
Kirtipur,2025-04-27,6,4,1,0,,4,spring,residential,2696.3
Imadol,2025-04-27,6,4,1,0,,4,spring,residential,2245.5
Lubhu,2025-04-27,6,4,1,0,,4,spring,suburban,1093.9
Godawari,2025-04-27,6,4,1,0,,4,spring,rural,747.7
Dakshinkali,2025-04-27,6,4,1,0,,4,spring,rural,577.7
Bhaktapur,2025-04-27,6,4,1,0,,4,spring,commercial,4478.3
Madhyapur Thimi,2025-04-27,6,4,1,0,,4,spring,residential,2714.3
Suryabinayak,2025-04-27,6,4,1,0,,4,spring,suburban,1055.7
Changunarayan,2025-04-27,6,4,1,0,,4,spring,rural,839.7
Nagarkot,2025-04-27,6,4,1,0,,4,spring,rural,508.6
Kathmandu-Core,2025-04-28,0,4,0,0,,3,spring,commercial,4673.2
Baneshwor,2025-04-28,0,4,0,0,,3,spring,commercial,3889.0
Koteshwor,2025-04-28,0,4,0,0,,3,spring,commercial,3405.9
Balaju,2025-04-28,0,4,0,0,,3,spring,residential,2361.6
Maharajgunj,2025-04-28,0,4,0,0,,3,spring,residential,1941.6
Budhanilkantha,2025-04-28,0,4,0,0,,3,spring,suburban,1445.8
Tokha,2025-04-28,0,4,0,0,,3,spring,suburban,1030.8
Chandragiri,2025-04-28,0,4,0,0,,3,spring,rural,598.2
Lalitpur,2025-04-28,0,4,0,0,,3,spring,commercial,3530.3
Satdobato,2025-04-28,0,4,0,0,,3,spring,commercial,3236.1
Kirtipur,2025-04-28,0,4,0,0,,3,spring,residential,1923.2
Imadol,2025-04-28,0,4,0,0,,3,spring,residential,1749.9
Lubhu,2025-04-28,0,4,0,0,,3,spring,suburban,824.6
Godawari,2025-04-28,0,4,0,0,,3,spring,rural,422.1
Dakshinkali,2025-04-28,0,4,0,0,,3,spring,rural,449.4
Bhaktapur,2025-04-28,0,4,0,0,,3,spring,commercial,3939.8
Madhyapur Thimi,2025-04-28,0,4,0,0,,3,spring,residential,1832.6
Suryabinayak,2025-04-28,0,4,0,0,,3,spring,suburban,1368.7
Changunarayan,2025-04-28,0,4,0,0,,3,spring,rural,594.3
Nagarkot,2025-04-28,0,4,0,0,,3,spring,rural,365.4
Kathmandu-Core,2025-04-29,1,4,0,0,,2,spring,commercial,4713.9
Baneshwor,2025-04-29,1,4,0,0,,2,spring,commercial,3302.1
Koteshwor,2025-04-29,1,4,0,0,,2,spring,commercial,4183.3
Balaju,2025-04-29,1,4,0,0,,2,spring,residential,2194.8
Maharajgunj,2025-04-29,1,4,0,0,,2,spring,residential,1994.1
Budhanilkantha,2025-04-29,1,4,0,0,,2,spring,suburban,1477.1
Tokha,2025-04-29,1,4,0,0,,2,spring,suburban,851.4
Chandragiri,2025-04-29,1,4,0,0,,2,spring,rural,539.3
Lalitpur,2025-04-29,1,4,0,0,,2,spring,commercial,4170.9
Satdobato,2025-04-29,1,4,0,0,,2,spring,commercial,3416.1
Kirtipur,2025-04-29,1,4,0,0,,2,spring,residential,2095.2
Imadol,2025-04-29,1,4,0,0,,2,spring,residential,1696.3
Lubhu,2025-04-29,1,4,0,0,,2,spring,suburban,1287.0
Godawari,2025-04-29,1,4,0,0,,2,spring,rural,535.0
Dakshinkali,2025-04-29,1,4,0,0,,2,spring,rural,427.8
Bhaktapur,2025-04-29,1,4,0,0,,2,spring,commercial,3183.4
Madhyapur Thimi,2025-04-29,1,4,0,0,,2,spring,residential,2232.7
Suryabinayak,2025-04-29,1,4,0,0,,2,spring,suburban,1299.3
Changunarayan,2025-04-29,1,4,0,0,,2,spring,rural,692.4
Nagarkot,2025-04-29,1,4,0,0,,2,spring,rural,316.2
Kathmandu-Core,2025-04-30,2,4,0,0,,1,spring,commercial,4803.9
Baneshwor,2025-04-30,2,4,0,0,,1,spring,commercial,4172.3
Koteshwor,2025-04-30,2,4,0,0,,1,spring,commercial,4003.5
Balaju,2025-04-30,2,4,0,0,,1,spring,residential,2421.9
Maharajgunj,2025-04-30,2,4,0,0,,1,spring,residential,2343.2
Budhanilkantha,2025-04-30,2,4,0,0,,1,spring,suburban,1191.9
Tokha,2025-04-30,2,4,0,0,,1,spring,suburban,1305.6
Chandragiri,2025-04-30,2,4,0,0,,1,spring,rural,738.6
Lalitpur,2025-04-30,2,4,0,0,,1,spring,commercial,3505.4
Satdobato,2025-04-30,2,4,0,0,,1,spring,commercial,2874.3
Kirtipur,2025-04-30,2,4,0,0,,1,spring,residential,1731.3
Imadol,2025-04-30,2,4,0,0,,1,spring,residential,1903.2
Lubhu,2025-04-30,2,4,0,0,,1,spring,suburban,837.4
Godawari,2025-04-30,2,4,0,0,,1,spring,rural,528.2
Dakshinkali,2025-04-30,2,4,0,0,,1,spring,rural,464.0
Bhaktapur,2025-04-30,2,4,0,0,,1,spring,commercial,3492.1
Madhyapur Thimi,2025-04-30,2,4,0,0,,1,spring,residential,2268.3
Suryabinayak,2025-04-30,2,4,0,0,,1,spring,suburban,1055.2
Changunarayan,2025-04-30,2,4,0,0,,1,spring,rural,648.2
Nagarkot,2025-04-30,2,4,0,0,,1,spring,rural,356.7
Kathmandu-Core,2025-05-01,3,5,0,1,May Day,0,spring,commercial,5449.1
Baneshwor,2025-05-01,3,5,0,1,May Day,0,spring,commercial,4665.4
Koteshwor,2025-05-01,3,5,0,1,May Day,0,spring,commercial,4337.0
Balaju,2025-05-01,3,5,0,1,May Day,0,spring,residential,2780.0
Maharajgunj,2025-05-01,3,5,0,1,May Day,0,spring,residential,2293.0
Budhanilkantha,2025-05-01,3,5,0,1,May Day,0,spring,suburban,1457.6
Tokha,2025-05-01,3,5,0,1,May Day,0,spring,suburban,1260.3
Chandragiri,2025-05-01,3,5,0,1,May Day,0,spring,rural,631.3
Lalitpur,2025-05-01,3,5,0,1,May Day,0,spring,commercial,4522.2
Satdobato,2025-05-01,3,5,0,1,May Day,0,spring,commercial,3955.9
Kirtipur,2025-05-01,3,5,0,1,May Day,0,spring,residential,1920.3
Imadol,2025-05-01,3,5,0,1,May Day,0,spring,residential,2295.8
Lubhu,2025-05-01,3,5,0,1,May Day,0,spring,suburban,1306.8
Godawari,2025-05-01,3,5,0,1,May Day,0,spring,rural,535.9
